flightid,callsign,receivetime,packettime,altitude,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,latitude,longitude,distance_from_launch,temperature_k,pressure_pa,airdensity_slugs,airdensity_kgm3,velocity_x,velocity_y,velocity_z,airflow,acceleration,velocity_mean,acceleration_mean,velocity_std,acceleration_std,velocity_norm,acceleration_norm,velocity_curvefit
EOSS-357,KC0D-3,2024-04-21 08:09:18.157,2024-04-21 08:09:10,5421.0,396.0,0.0,ascending,/140910h3936.48N/10402.54WO023/007/A=005421 29T8409P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/140910h3936.48N/10402.54WO023/007/A=005421 29T8409P EOSS BALLOON",23.0,8.0,39.608,-104.0423333333,0.0,276.05,84090.0,0.00205908,1.06120442,-5.56e-06,0.0,6.6,high Re,,6.6,,,,,,12.326114
EOSS-357,AE0SS-12,2024-04-21 08:09:28.931,2024-04-21 08:09:27,5765.0,1062.0,17.0,ascending,/140927h3936.51N/10402.55WO300/001EOSS Balloon  www.eoss.org/A=005765!W24!,"AE0SS-12>APTT4,EOSS,qAO,AE0SS-10:/140927h3936.51N/10402.55WO300/001EOSS Balloon  www.eoss.org/A=005765!W24!",300.0,1.0,39.6085333333,-104.0425666667,0.04,,,,,-1.222e-05,1.444e-05,17.7,high Re,0.37,12.15,0.37,7.848885,,0.707107,,15.026715
EOSS-357,KC0D-3,2024-04-21 08:09:44.763,2024-04-21 08:09:40,6098.0,1354.0,30.0,ascending,/140940h3936.52N/10402.55WO029/011/A=006098 22T8193P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/140940h3936.52N/10402.55WO029/011/A=006098 22T8193P EOSS BALLOON",29.0,13.0,39.6086666667,-104.0425,0.05,275.35,81930.0,0.00201129,1.03657403,-5.56e-06,2.222e-05,22.56666667,high Re,0.162222,15.622222,0.266111,8.183611,0.146921,0.84858,-0.707108,17.113537
EOSS-357,AE0SS-12,2024-04-21 08:09:58.399,2024-04-21 08:09:57,6343.0,1156.0,47.0,ascending,/140957h3936.55N/10402.53WO337/016EOSS Balloon  www.eoss.org/A=006343!W87!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/140957h3936.55N/10402.53WO337/016EOSS Balloon  www.eoss.org/A=006343!W87!",337.0,18.0,39.6093,-104.0422833333,0.09,,,,,9.44e-06,2.556e-05,19.26666667,high Re,-0.11,16.533333,0.140741,6.925904,0.24072,0.394654,-1.041629,18.361213
EOSS-357,KC0D-3,2024-04-21 08:10:18.086,2024-04-21 08:10:10,6694.0,1192.0,60.0,ascending,/141010h3936.59N/10402.51WO354/009/A=006694 13T8002P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/141010h3936.59N/10402.51WO354/009/A=006694 13T8002P EOSS BALLOON",354.0,10.0,39.6098333333,-104.0418333333,0.13,274.45,80020.0,0.00197084,1.01572879,2.222e-05,3.889e-05,19.86666667,high Re,0.02,17.2,0.110556,6.18048,0.20561,0.431466,-0.440426,19.782631
EOSS-357,AE0SS-12,2024-04-21 08:10:28.328,2024-04-21 08:10:27,6999.0,1312.0,77.0,ascending,/141027h3936.63N/10402.48WO055/010EOSS Balloon  www.eoss.org/A=006999!W14!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141027h3936.63N/10402.48WO055/010EOSS Balloon  www.eoss.org/A=006999!W14!",55.0,12.0,39.6105166667,-104.0414,0.18,,,,,2.944e-05,4.056e-05,21.86666667,high Re,0.066667,17.977778,0.101778,5.847076,0.179142,0.6651,-0.195995,20.717148
EOSS-357,KC0D-3,2024-04-21 08:10:45.143,2024-04-21 08:10:40,7354.0,1320.0,90.0,ascending,/141040h3936.65N/10402.45WO124/005/A=007354 7T7806P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/141040h3936.65N/10402.45WO124/005/A=007354 7T7806P EOSS BALLOON",124.0,6.0,39.6108333333,-104.0408333333,0.21,273.85,78060.0,0.00192678,0.99302058,3.333e-05,3.333e-05,22.0,high Re,0.004444,18.552381,0.085556,5.549903,0.165083,0.621203,-0.491341,21.511402
EOSS-357,AE0SS-12,2024-04-21 08:10:58.320,2024-04-21 08:10:57,7590.0,1182.0,107.0,ascending,/141057h3936.67N/10402.45WO012/008EOSS Balloon  www.eoss.org/A=007590!W91!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141057h3936.67N/10402.45WO012/008EOSS Balloon  www.eoss.org/A=007590!W91!",12.0,9.0,39.6113166667,-104.04085,0.24,,,,,1.833e-05,2.667e-05,19.7,high Re,-0.076667,18.695833,0.062381,5.154207,0.162695,0.194825,-0.854654,21.89242
EOSS-357,KC0D-3,2024-04-21 08:11:18.400,2024-04-21 08:11:10,7955.0,1202.0,120.0,ascending,/141110h3936.68N/10402.45WO193/003/A=007955 22T7632P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/141110h3936.68N/10402.45WO193/003/A=007955 22T7632P EOSS BALLOON",193.0,3.0,39.6113333333,-104.0408333333,0.24,275.35,76320.0,0.00187357,0.9655966,0.0,1.667e-05,20.03333333,high Re,0.011111,18.844444,0.055972,4.841889,0.151713,0.245542,-0.295696,22.291936
EOSS-357,AE0SS-12,2024-04-21 08:11:28.358,2024-04-21 08:11:27,8226.0,1272.0,137.0,ascending,/141127h3936.68N/10402.45WO037/006EOSS Balloon  www.eoss.org/A=008226!W04!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141127h3936.68N/10402.45WO037/006EOSS Balloon  www.eoss.org/A=008226!W04!",37.0,7.0,39.6113333333,-104.0409,0.24,,,,,-1.67e-06,5.6e-07,21.2,high Re,0.038889,19.08,0.054074,4.625352,0.142029,0.458343,-0.106915,22.465832
EOSS-357,KC0D-3,2024-04-21 08:11:44.656,2024-04-21 08:11:40,8593.0,1276.0,150.0,ascending,/141140h3936.67N/10402.45WO110/002/A=008593 20T7445P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/141140h3936.67N/10402.45WO110/002/A=008593 20T7445P EOSS BALLOON",110.0,2.0,39.6111666667,-104.0408333333,0.23,275.15,74450.0,0.00182899,0.94262213,0.0,-5.56e-06,21.26666667,high Re,0.002222,19.278788,0.048889,4.437248,0.134906,0.447998,-0.345922,22.570959
EOSS-357,AE0SS-12,2024-04-21 08:11:58.325,2024-04-21 08:11:57,8899.0,1346.0,167.0,ascending,/141157h3936.65N/10402.44WO163/013EOSS Balloon  www.eoss.org/A=008899!W08!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141157h3936.65N/10402.44WO163/013EOSS Balloon  www.eoss.org/A=008899!W08!",163.0,15.0,39.6108333333,-104.0408,0.21,,,,,3.33e-06,-1.667e-05,22.43333333,high Re,0.038889,19.541667,0.04798,4.327645,0.128019,0.668185,-0.071013,22.570113
EOSS-357,KC0D-3,2024-04-21 08:12:17.556,2024-04-21 08:12:10,9285.0,1384.0,180.0,ascending,/141210h3936.62N/10402.45WO164/008/A=009285 16T7254P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141210h3936.62N/10402.45WO164/008/A=009285 16T7254P EOSS BALLOON",164.0,9.0,39.6103333333,-104.0408333333,0.18,274.75,72540.0,0.00178466,0.91977648,0.0,-2.778e-05,23.06666667,high Re,0.021111,19.812821,0.045741,4.257184,0.122307,0.764319,-0.201378,22.486993
EOSS-357,AE0SS-12,2024-04-21 08:12:28.471,2024-04-21 08:12:27,9558.0,1318.0,197.0,ascending,/141227h3936.58N/10402.44WO177/013EOSS Balloon  www.eoss.org/A=009558!W32!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141227h3936.58N/10402.44WO177/013EOSS Balloon  www.eoss.org/A=009558!W32!",177.0,15.0,39.6097166667,-104.0407,0.15,,,,,3.33e-06,-3.722e-05,21.96666667,high Re,-0.036667,19.966667,0.039402,4.130479,0.11931,0.484205,-0.637574,22.390024
EOSS-357,KC0D-3,2024-04-21 08:12:45.020,2024-04-21 08:12:40,9943.0,1316.0,210.0,ascending,/141240h3936.55N/10402.42WO172/008/A=009943 12T7073P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141240h3936.55N/10402.42WO172/008/A=009943 12T7073P EOSS BALLOON",172.0,9.0,39.6091666667,-104.0403333333,0.13,274.35,70730.0,0.00174267,0.89813401,1.667e-05,-3.889e-05,21.93333333,high Re,-0.001111,20.097778,0.036508,4.01249,0.11514,0.45746,-0.326724,22.221323
EOSS-357,AE0SS-12,2024-04-21 08:12:58.408,2024-04-21 08:12:57,10244.0,1372.0,227.0,ascending,/141257h3936.49N/10402.37WO197/020EOSS Balloon  www.eoss.org/A=010244!W77!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141257h3936.49N/10402.37WO197/020EOSS Balloon  www.eoss.org/A=010244!W77!",197.0,23.0,39.6082833333,-104.0396166667,0.15,,,,,3.611e-05,-4.778e-05,22.86666667,high Re,0.031111,20.270833,0.036148,3.937754,0.11096,0.659217,-0.045395,22.076872
EOSS-357,KC0D-3,2024-04-21 08:13:18.067,2024-04-21 08:13:10,10606.0,1326.0,240.0,ascending,/141310h3936.44N/10402.32WO147/018/A=010606 12T6894P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141310h3936.44N/10402.32WO147/018/A=010606 12T6894P EOSS BALLOON",147.0,21.0,39.6073333333,-104.0386666667,0.2,274.35,68940.0,0.00169857,0.87540448,5.556e-05,-6.111e-05,22.1,high Re,-0.025556,20.378431,0.032292,3.838438,0.108302,0.448508,-0.534136,21.902493
EOSS-357,AE0SS-12,2024-04-21 08:13:28.374,2024-04-21 08:13:27,10904.0,1320.0,257.0,ascending,/141327h3936.39N/10402.23WO136/013EOSS Balloon  www.eoss.org/A=010904!W18!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141327h3936.39N/10402.23WO136/013EOSS Balloon  www.eoss.org/A=010904!W18!",136.0,15.0,39.6065166667,-104.0373,0.29,,,,,7.722e-05,-5.889e-05,22.0,high Re,-0.003333,20.468519,0.030196,3.743395,0.105218,0.409116,-0.318662,21.766698
EOSS-357,KC0D-3,2024-04-21 08:13:45.079,2024-04-21 08:13:40,11264.0,1316.0,270.0,ascending,/141340h3936.31N/10402.16WO149/021/A=011264 5T6721P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141340h3936.31N/10402.16WO149/021/A=011264 5T6721P EOSS BALLOON",149.0,24.0,39.6051666667,-104.036,0.39,273.65,67210.0,0.00166018,0.85561993,8.889e-05,-7.222e-05,21.93333333,high Re,-0.002222,20.545614,0.028395,3.653414,0.102362,0.379842,-0.299105,21.620154
EOSS-357,AE0SS-12,2024-04-21 08:13:58.408,2024-04-21 08:13:57,11540.0,1272.0,287.0,ascending,/141357h3936.24N/10402.06WO110/022EOSS Balloon  www.eoss.org/A=011540!W21!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141357h3936.24N/10402.06WO110/022EOSS Balloon  www.eoss.org/A=011540!W21!",110.0,25.0,39.6040333333,-104.03435,0.51,,,,,9.833e-05,-8.278e-05,21.2,high Re,-0.024444,20.578333,0.025614,3.558981,0.100214,0.174676,-0.499511,21.52488
EOSS-357,KC0D-3,2024-04-21 08:14:18.048,2024-04-21 08:14:10,11913.0,1298.0,300.0,ascending,/141410h3936.17N/10401.98WO157/023/A=011913 -14T6554P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141410h3936.17N/10401.98WO157/023/A=011913 -14T6554P EOSS BALLOON",157.0,26.0,39.6028333333,-104.033,0.61,271.75,65540.0,0.00163024,0.84019353,0.0001,-7.778e-05,21.63333333,high Re,0.014444,20.628571,0.025056,3.476497,0.097573,0.289016,-0.10876,21.423906
EOSS-357,AE0SS-12,2024-04-21 08:14:28.377,2024-04-21 08:14:27,12164.0,1248.0,317.0,ascending,/141427h3936.07N/10401.90WO161/027EOSS Balloon  www.eoss.org/A=012164!W13!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141427h3936.07N/10401.90WO161/027EOSS Balloon  www.eoss.org/A=012164!W13!",161.0,31.0,39.6011833333,-104.0317166667,0.74,,,,,8.778e-05,-9.5e-05,20.8,high Re,-0.027778,20.636364,0.02254,3.392911,0.095799,0.048229,-0.525246,21.375462
EOSS-357,KC0D-3,2024-04-21 08:14:44.601,2024-04-21 08:14:40,12560.0,1294.0,330.0,ascending,/141440h3935.98N/10401.82WO156/024/A=012560 -29T6394P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141440h3935.98N/10401.82WO156/024/A=012560 -29T6394P EOSS BALLOON",156.0,28.0,39.5996666667,-104.0303333333,0.86,270.25,63940.0,0.00159927,0.82423182,8.889e-05,-0.00010556,21.56666667,high Re,0.025556,20.676812,0.022677,3.320573,0.093492,0.267982,0.030794,21.332277
EOSS-357,KC0D-3,2024-04-21 08:15:17.665,2024-04-21 08:15:10,13243.0,1366.0,360.0,ascending,/141510h3935.80N/10401.65WO125/032/A=013243 -42T6222P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/141510h3935.80N/10401.65WO125/032/A=013243 -42T6222P EOSS BALLOON",125.0,37.0,39.5966666667,-104.0275,1.11,268.95,62220.0,0.00156378,0.80593665,9.444e-05,-0.0001,22.76666667,high Re,0.04,20.763889,0.02343,3.275482,0.091414,0.611445,0.181263,21.352401
EOSS-357,KC0D-3,2024-04-21 08:15:45.245,2024-04-21 08:15:40,13884.0,1282.0,390.0,ascending,/141540h3935.61N/10401.41WO143/033/A=013884 -59T6065P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/141540h3935.61N/10401.41WO143/033/A=013884 -59T6065P EOSS BALLOON",143.0,38.0,39.5935,-104.0235,1.42,267.25,60650.0,0.00153401,0.79059769,0.00013333,-0.00010556,21.36666667,high Re,-0.046667,20.788,0.020509,3.208783,0.090543,0.180338,-0.741924,21.470794
EOSS-357,AE0SS-12,2024-04-21 08:15:58.355,2024-04-21 08:15:57,14182.0,1345.3,407.0,ascending,/141557h3935.51N/10401.30WO153/038EOSS Balloon  www.eoss.org/A=014182!W62!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141557h3935.51N/10401.30WO153/038EOSS Balloon  www.eoss.org/A=014182!W62!",153.0,44.0,39.5919333333,-104.0217,1.56,,,,,0.0001113,-0.00010278,22.42222222,high Re,0.011728,20.850855,0.020158,3.160246,0.088654,0.497229,-0.095089,21.553851
EOSS-357,KC0D-3,2024-04-21 08:16:17.657,2024-04-21 08:16:10,14555.0,1342.0,420.0,ascending,/141610h3935.42N/10401.21WO145/035/A=014555 -62T5905P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/141610h3935.42N/10401.21WO145/035/A=014555 -62T5905P EOSS BALLOON",145.0,40.0,39.5903333333,-104.0201666667,1.7,266.95,59050.0,0.00149522,0.77060607,0.00011111,-0.00010556,22.36666667,high Re,-0.001852,20.906996,0.019311,3.112576,0.08697,0.468959,-0.243337,21.678518
EOSS-357,AE0SS-12,2024-04-21 08:16:28.329,2024-04-21 08:16:27,14835.0,1306.0,437.0,ascending,/141627h3935.31N/10401.13WO150/024EOSS Balloon  www.eoss.org/A=014835!W35!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141627h3935.31N/10401.13WO150/024EOSS Balloon  www.eoss.org/A=014835!W35!",150.0,28.0,39.58855,-104.0189166667,1.83,,,,,9.278e-05,-0.00011278,21.76666667,high Re,-0.02,20.937698,0.017855,3.05871,0.085616,0.271019,-0.442149,21.784707
EOSS-357,AE0SS-12,2024-04-21 08:16:58.337,2024-04-21 08:16:57,15478.0,1286.0,467.0,ascending,/141657h3935.11N/10400.99WO163/031EOSS Balloon  www.eoss.org/A=015478!W98!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141657h3935.11N/10400.99WO163/031EOSS Balloon  www.eoss.org/A=015478!W98!",163.0,36.0,39.5853166667,-104.0166333333,2.08,,,,,7.611e-05,-0.00010778,21.43333333,high Re,-0.011111,20.954789,0.016821,3.005003,0.084193,0.159249,-0.331762,22.057905
EOSS-357,KC0D-3,2024-04-21 08:17:17.625,2024-04-21 08:17:10,15850.0,1295.0,480.0,ascending,/141710h3935.02N/10400.92WO158/029/A=015850 -73T5607P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141710h3935.02N/10400.92WO158/029/A=015850 -73T5607P EOSS BALLOON",158.0,33.0,39.5836666667,-104.0153333333,2.21,265.85,56070.0,0.00142564,0.73474449,8.056e-05,-0.00011111,21.58333333,high Re,0.0025,20.975741,0.016327,2.954967,0.082719,0.205617,-0.167156,22.227282
EOSS-357,AE0SS-12,2024-04-21 08:17:28.319,2024-04-21 08:17:27,16137.0,1318.0,497.0,ascending,/141727h3934.92N/10400.85WO172/016EOSS Balloon  www.eoss.org/A=016137!W13!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141727h3934.92N/10400.85WO172/016EOSS Balloon  www.eoss.org/A=016137!W13!",172.0,18.0,39.5820166667,-104.0142166667,2.34,,,,,8.056e-05,-0.00011,21.96666667,high Re,0.012778,21.007706,0.016209,2.910747,0.081283,0.329455,-0.042211,22.360041
EOSS-357,AE0SS-12,2024-04-21 08:17:58.351,2024-04-21 08:17:57,16862.0,1450.0,527.0,ascending,/141757h3934.72N/10400.71WO157/034EOSS Balloon  www.eoss.org/A=016862!W06!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141757h3934.72N/10400.71WO157/034EOSS Balloon  www.eoss.org/A=016862!W06!",157.0,39.0,39.5786666667,-104.0119333333,2.59,,,,,7.611e-05,-0.00011167,24.16666667,high Re,0.073333,21.106424,0.018052,2.917359,0.080573,1.048977,0.686098,22.689873
EOSS-357,KC0D-3,2024-04-21 08:18:17.756,2024-04-21 08:18:10,17250.0,1400.0,540.0,ascending,/141810h3934.63N/10400.66WO157/030/A=017250 -91T5302P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/141810h3934.63N/10400.66WO157/030/A=017250 -91T5302P EOSS BALLOON",157.0,35.0,39.5771666667,-104.011,2.7,264.05,53020.0,0.00135728,0.69951334,7.222e-05,-0.00010833,23.33333333,high Re,-0.013889,21.173906,0.017053,2.897463,0.079463,0.745282,-0.389389,22.855858
EOSS-357,AE0SS-12,2024-04-21 08:18:28.464,2024-04-21 08:18:27,17545.0,1366.0,557.0,ascending,/141827h3934.53N/10400.59WO129/021EOSS Balloon  www.eoss.org/A=017545!W18!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141827h3934.53N/10400.59WO129/021EOSS Balloon  www.eoss.org/A=017545!W18!",129.0,24.0,39.5755166667,-104.0099666667,2.83,,,,,6.556e-05,-0.000105,22.76666667,high Re,-0.018889,21.220752,0.015964,2.86627,0.078462,0.539347,-0.444202,22.974174
EOSS-357,KC0D-3,2024-04-21 08:18:45.103,2024-04-21 08:18:40,17926.0,1352.0,570.0,ascending,/141840h3934.44N/10400.51WO145/027/A=017926 -103T5160P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/141840h3934.44N/10400.51WO145/027/A=017926 -103T5160P EOSS BALLOON",145.0,31.0,39.574,-104.0085,2.96,262.85,51600.0,0.00132696,0.68388672,8.333e-05,-0.00010556,22.53333333,high Re,-0.007778,21.258254,0.015266,2.832507,0.077371,0.450159,-0.297838,23.114534
EOSS-357,AE0SS-12,2024-04-21 08:18:58.624,2024-04-21 08:18:57,18227.0,1364.0,587.0,ascending,/141857h3934.33N/10400.42WO163/023EOSS Balloon  www.eoss.org/A=018227!W33!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141857h3934.33N/10400.42WO163/023EOSS Balloon  www.eoss.org/A=018227!W33!",163.0,26.0,39.5722166667,-104.00705,3.1,,,,,9.722e-05,-0.00011,22.73333333,high Re,0.006667,21.299228,0.01502,2.802554,0.076238,0.511714,-0.109565,23.214059
EOSS-357,AE0SS-12,2024-04-21 08:19:28.460,2024-04-21 08:19:27,18949.0,1444.0,617.0,ascending,/141927h3934.10N/10400.26WO152/031EOSS Balloon  www.eoss.org/A=018949!W63!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141927h3934.10N/10400.26WO152/031EOSS Balloon  www.eoss.org/A=018949!W63!",152.0,36.0,39.5684333333,-104.0043833333,3.4,,,,,8.889e-05,-0.00012611,24.06666667,high Re,0.044444,21.374024,0.015838,2.800558,0.075301,0.961466,0.379889,23.406385
EOSS-357,AE0SS-12,2024-04-21 08:19:58.446,2024-04-21 08:19:57,19625.0,1352.0,647.0,ascending,/141957h3933.89N/10400.13WO152/027EOSS Balloon  www.eoss.org/A=019625!W71!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/141957h3933.89N/10400.13WO152/027EOSS Balloon  www.eoss.org/A=019625!W71!",152.0,31.0,39.56495,-104.0021833333,3.66,,,,,7.333e-05,-0.00011611,22.53333333,high Re,-0.051111,21.404532,0.014028,2.768847,0.075059,0.407679,-0.867837,23.522175
EOSS-357,AE0SS-12,2024-04-21 08:20:28.381,2024-04-21 08:20:27,20314.0,1378.0,677.0,ascending,/142027h3933.67N/10359.95WO137/042EOSS Balloon  www.eoss.org/A=020314!W37!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/142027h3933.67N/10359.95WO137/042EOSS Balloon  www.eoss.org/A=020314!W37!",137.0,48.0,39.5612166667,-103.9992833333,3.96,,,,,9.667e-05,-0.00012444,22.96666667,high Re,0.014444,21.444587,0.014039,2.743599,0.074038,0.554775,0.00547,23.575063
EOSS-357,AE0SS-12,2024-04-21 08:20:58.384,2024-04-21 08:20:57,21010.0,1392.0,707.0,ascending,/142057h3933.40N/10359.77WO157/036EOSS Balloon  www.eoss.org/A=021010!W98!,"AE0SS-12>APTT4,EOSS,qAO,AE0SS-10:/142057h3933.40N/10359.77WO157/036EOSS Balloon  www.eoss.org/A=021010!W98!",157.0,41.0,39.5568166667,-103.9963,4.3,,,,,9.944e-05,-0.00014667,23.2,high Re,0.007778,21.488472,0.013879,2.722382,0.073064,0.628688,-0.083502,23.565744
EOSS-357,AE0SS-12,2024-04-21 08:21:28.433,2024-04-21 08:21:27,21712.0,1404.0,737.0,ascending,/142127h3933.14N/10359.53WO139/038EOSS Balloon  www.eoss.org/A=021712!W92!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/142127h3933.14N/10359.53WO139/038EOSS Balloon  www.eoss.org/A=021712!W92!",139.0,44.0,39.5524833333,-103.9922,4.67,,,,,0.00013667,-0.00014444,23.4,high Re,0.006667,21.535095,0.013698,2.704663,0.072131,0.689515,-0.097475,23.501075
EOSS-357,KC0D-3,2024-04-21 08:21:44.584,2024-04-21 08:21:40,22078.0,1384.0,750.0,ascending,/142140h3933.01N/10359.43WO150/044/A=022078 -192T4344P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/142140h3933.01N/10359.43WO150/044/A=022078 -192T4344P EOSS BALLOON",150.0,51.0,39.5501666667,-103.9905,4.85,253.95,43440.0,0.00115627,0.59591463,0.0001,-0.00013241,23.06666667,high Re,-0.001852,21.571561,0.013319,2.681908,0.071265,0.557478,-0.212881,23.449322
EOSS-357,AE0SS-12,2024-04-21 08:21:58.386,2024-04-21 08:21:57,22395.0,1366.0,767.0,ascending,/142157h3932.85N/10359.26WO136/044EOSS Balloon  www.eoss.org/A=022395!W45!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/142157h3932.85N/10359.26WO136/044EOSS Balloon  www.eoss.org/A=022395!W45!",136.0,51.0,39.5475666667,-103.98775,5.08,,,,,0.00014833,-0.00016389,22.76666667,high Re,-0.01,21.599354,0.012764,2.656049,0.070482,0.439492,-0.322976,23.396543
EOSS-357,AE0SS-12,2024-04-21 08:22:28.356,2024-04-21 08:22:27,23123.0,1456.0,797.0,ascending,/142227h3932.51N/10358.98WO140/056EOSS Balloon  www.eoss.org/A=023123!W41!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/142227h3932.51N/10358.98WO140/056EOSS Balloon  www.eoss.org/A=023123!W41!",140.0,64.0,39.5419,-103.9830166667,5.55,,,,,0.00015778,-0.00018889,24.26666667,high Re,0.05,21.659975,0.01363,2.655603,0.069869,0.981582,0.520546,23.255435
EOSS-357,AE0SS-12,2024-04-21 08:22:58.703,2024-04-21 08:22:57,23868.0,1490.0,827.0,ascending,/142257h3932.16N/10358.67WO147/057EOSS Balloon  www.eoss.org/A=023868!W55!,"AE0SS-12>APTT4,EOSS,qAO,AE0SS-10:/142257h3932.16N/10358.67WO147/057EOSS Balloon  www.eoss.org/A=023868!W55!",147.0,66.0,39.5360833333,-103.9779166667,6.03,,,,,0.00017,-0.00019389,24.83333333,high Re,0.018889,21.730494,0.013749,2.667533,0.069056,1.163187,0.074432,23.097844
EOSS-357,KC0D-3,2024-04-21 08:23:17.629,2024-04-21 08:23:10,24239.0,1440.7,840.0,ascending,/142310h3932.01N/10358.56WO150/053/A=024239 -222T3965P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/142310h3932.01N/10358.56WO150/053/A=024239 -222T3965P EOSS BALLOON",150.0,61.0,39.5335,-103.976,6.24,250.95,39650.0,0.001068,0.55042537,0.00016111,-0.00018519,24.01111111,high Re,-0.009136,21.780072,0.013241,2.659074,0.068352,0.839029,-0.327379,23.02051
EOSS-357,AE0SS-12,2024-04-21 08:23:28.334,2024-04-21 08:23:27,24531.0,1326.0,857.0,ascending,/142327h3931.81N/10358.33WO136/057EOSS Balloon  www.eoss.org/A=024531!W66!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/142327h3931.81N/10358.33WO136/057EOSS Balloon  www.eoss.org/A=024531!W66!",136.0,66.0,39.5302666667,-103.9722666667,6.54,,,,,0.00018833,-0.00019389,22.1,high Re,-0.063704,21.786879,0.011568,2.630426,0.068534,0.119038,-1.098316,22.962325
EOSS-357,AE0SS-12,2024-04-21 08:23:58.465,2024-04-21 08:23:57,25239.0,1416.0,887.0,ascending,/142357h3931.42N/10357.95WO145/063EOSS Balloon  www.eoss.org/A=025239!W27!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/142357h3931.42N/10357.95WO145/063EOSS Balloon  www.eoss.org/A=025239!W27!",145.0,72.0,39.5237,-103.96595,7.1,,,,,0.00021056,-0.00021889,23.6,high Re,0.05,21.824653,0.012386,2.615419,0.068017,0.6788,0.553009,22.838305
EOSS-357,KC0D-3,2024-04-21 08:24:17.583,2024-04-21 08:24:10,25592.0,1353.0,900.0,ascending,/142410h3931.25N/10357.77WO138/061/A=025592 -228T3741P EOSS BALLOON,"KC0D-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/142410h3931.25N/10357.77WO138/061/A=025592 -228T3741P EOSS BALLOON",138.0,70.0,39.5208333333,-103.9628333333,7.36,250.35,37410.0,0.00101008,0.52057411,0.00021944,-0.00021111,22.55,high Re,-0.0175,21.839456,0.011763,2.590105,0.067427,0.27433,-0.433995,22.789025
